DATE,NAME_0,N,SCORE
2023-02-28,Kosovo,231,0.5576890432900434
2023-02-28,Kyrgyzstan,1031,0.6295649505334625
2023-02-28,Laos,158,0.5730224556962026
2023-02-28,Latvia,1680,0.5473343666666666
2023-02-28,Lebanon,2386,0.6220789467728416
2023-02-28,Liberia,1617,0.6198235330859617
2023-02-28,Lithuania,415,0.6030908120481927
2023-02-28,Luxembourg,223,0.5838267802690582
2023-02-28,Macao,83,0.687753638554217
2023-02-28,Madagascar,2755,0.6279179684210526
2023-02-28,Malawi,3107,0.6360669185709686
2023-02-28,Malaysia,41855,0.5842964154581292
2023-02-28,Mali,1275,0.6586730149019608
2023-02-28,Martinique,1584,0.5107472796717171
2023-02-28,Mauritania,218,0.6521385458715597
2023-02-28,Mexico,60740,0.5983250813137966
2023-02-28,Mongolia,1893,0.6245017290015851
2023-02-28,Morocco,7201,0.6675818208582142
2023-02-28,Mozambique,3365,0.5354275872213967
2023-02-28,Myanmar,943,0.5883971251325557
2023-02-28,Namibia,6092,0.5999782542678924
2023-02-28,Nepal,2435,0.6206914156057493
2023-02-28,Netherlands,13781,0.6170204825484362
2023-02-28,New Caledonia,16,0.6518276875
2023-02-28,New Zealand,7541,0.6076166408964329
2023-02-28,Nicaragua,2538,0.5961642675334909
2023-02-28,Niger,310,0.6332052806451612
2023-02-28,Nigeria,109040,0.6480168027696258
2023-02-28,North Korea,205,0.6386562585365855
2023-02-28,Norway,1891,0.597943228979376
2023-02-28,Oman,24052,0.6796125794112756
2023-02-28,Pakistan,30643,0.6358048732500081
2023-02-28,Palestina,38,0.551337447368421
2023-02-28,Panama,4482,0.5475125216421242
2023-02-28,Papua New Guinea,3,0.7015859999999999
2023-02-28,Paraguay,12391,0.5760121892502622
2023-02-28,Peru,21507,0.5760150846701073
2023-02-28,Philippines,41598,0.5972228717726814
2023-02-28,Poland,7317,0.5936376920869209
2023-02-28,Portugal,7177,0.5818185436812038
2023-02-28,Republic of Congo,2524,0.4966882040412045
2023-02-28,Reunion,832,0.5319118401442308
2023-02-28,Romania,1631,0.6500851446965052
2023-02-28,Russia,9430,0.5879920620360551
2023-02-28,Rwanda,1201,0.6707078151540382
2023-02-28,Senegal,10102,0.6034626953078597
2023-02-28,Serbia,4536,0.5800728386243386
2023-02-28,Sierra Leone,3810,0.6570376330708664
2023-02-28,Slovakia,1463,0.5969643540669857
2023-02-28,Slovenia,465,0.6069588774193548
2023-02-28,Somalia,5486,0.6451667726941305
2023-02-28,South Africa,33047,0.602098679759131
2023-02-28,South Korea,8059,0.652638997146048
2023-02-28,South Sudan,422,0.67092913507109
2023-02-28,Spain,66118,0.609129289467316
2023-02-28,Sri Lanka,1399,0.6262449828448893
2023-02-28,Sudan,2316,0.6001603609671847
2023-02-28,Suriname,8799,0.5356943391294466
2023-02-28,Swaziland,2979,0.5616702490768715
2023-02-28,Sweden,5814,0.5829249169246645
2023-02-28,Switzerland,2554,0.6095607662490211
2023-02-28,Syria,4078,0.6143645826385482
2023-02-28,São Tomé and Príncipe,1,0.119069
2023-02-28,Taiwan,6570,0.6114355622526636
2023-02-28,Tajikistan,934,0.6952744925053533
2023-02-28,Tanzania,30632,0.6362706906829461
2023-02-28,Thailand,40747,0.6448913347976538
2023-02-28,Timor-Leste,111,0.48866172972972977
2023-02-28,Togo,906,0.6867068156732891
2023-02-28,Tunisia,1715,0.6341648064139941
2023-02-28,Turkey,56986,0.5695763391359281
2023-02-28,Uganda,18623,0.657095315845997
2023-02-28,Ukraine,4747,0.5783591952812301
2023-02-28,United Kingdom,83741,0.6091538711025662
2023-02-28,United States,419335,0.5917276229911647
2023-02-28,Uruguay,16413,0.5694886448546884
2023-02-28,Uzbekistan,3915,0.6267338735632182
2023-02-28,Venezuela,20785,0.6272316763050276
2023-02-28,Vietnam,4640,0.5764745499999999
2023-02-28,"Virgin Islands, U.S.",200,0.61631594
2023-02-28,Yemen,2146,0.6319404473438957
2023-02-28,Zambia,7540,0.627375346816976
2023-02-28,Zimbabwe,6364,0.6319171976744186
2023-03-01,Afghanistan,1290,0.6376387209302327
2023-03-01,Albania,207,0.5840994396135266
2023-03-01,Algeria,3228,0.6100411505576208
2023-03-01,American Samoa,1,0.488499
2023-03-01,Angola,336,0.6261604642857143
2023-03-01,Argentina,97559,0.5528465013171516
2023-03-01,Australia,17635,0.5835540458179757
2023-03-01,Austria,6623,0.624287367960139
2023-03-01,Azerbaijan,889,0.5887598436445444
2023-03-01,Bangladesh,2454,0.6977043353708232
2023-03-01,Belarus,622,0.5965303311897107
2023-03-01,Belgium,6336,0.6151463278093434
2023-03-01,Benin,1597,0.642019024420789
2023-03-01,Bhutan,461,0.708986399132321
2023-03-01,Bolivia,1678,0.62108755363528
2023-03-01,Bosnia and Herzegovina,2422,0.6122969834847233
2023-03-01,Botswana,2702,0.6276759914877869
2023-03-01,Brazil,388647,0.5268842566982377
2023-03-01,Brunei,37,0.4818924594594594
2023-03-01,Bulgaria,750,0.653728608
2023-03-01,Burkina Faso,134,0.6897273134328358
2023-03-01,Burundi,400,0.7684266725000002
2023-03-01,Cambodia,452,0.6145683429203541
2023-03-01,Cameroon,12277,0.6369786886861611
2023-03-01,Canada,53063,0.6225434084578708
2023-03-01,Central African Republic,11,0.760233818181818
2023-03-01,Chad,587,0.5292915110732538
2023-03-01,Chile,25354,0.5941389792932081
2023-03-01,China,8222,0.6092699529311603
2023-03-01,Colombia,56762,0.5857704046369049
2023-03-01,Costa Rica,3187,0.6012862469406967
2023-03-01,Croatia,66,0.5841671363636364
2023-03-01,Cuba,1702,0.6749975035252644
2023-03-01,Czech Republic,7029,0.5577051710058331
2023-03-01,Côte d'Ivoire,878,0.6375328997722094
2023-03-01,Democratic Republic of the Congo,2793,0.6249536985320444
2023-03-01,Denmark,4374,0.610254020347508
2023-03-01,Djibouti,31,0.6175625483870967
2023-03-01,Dominican Republic,7200,0.594700009861111
2023-03-01,Ecuador,11327,0.6047582558488567
2023-03-01,Egypt,25607,0.6237903836060452
2023-03-01,El Salvador,3776,0.6143392224576272
2023-03-01,Equatorial Guinea,3,0.7598136666666667
2023-03-01,Eritrea,1,0.520888
2023-03-01,Estonia,374,0.572312165775401
2023-03-01,Ethiopia,406,0.6258216995073892
2023-03-01,Faroe Islands,1,0.696799
2023-03-01,Fiji,6,0.7152735
2023-03-01,Finland,5082,0.5834845214482487
2023-03-01,France,52726,0.6099188545689034
2023-03-01,French Guiana,248,0.5396167701612904
2023-03-01,Gabon,520,0.6895507538461538
2023-03-01,Gambia,2399,0.6522108511879948
2023-03-01,Georgia,891,0.6122430516273849
2023-03-01,Germany,33016,0.6160172738369275
2023-03-01,Ghana,15504,0.632588639254386
2023-03-01,Greece,5399,0.5290125919614744
2023-03-01,Guadeloupe,2,0.315772
2023-03-01,Guatemala,4138,0.5751571116481392
2023-03-01,Guinea,23,0.6588771739130435
2023-03-01,Guinea-Bissau,32,0.578964625
2023-03-01,Guyana,348,0.7027315459770115
2023-03-01,Haiti,19,0.8610412631578946
2023-03-01,Honduras,1539,0.5760986341780377
2023-03-01,Hungary,2713,0.5858782200516035
2023-03-01,Iceland,590,0.6179628372881356
2023-03-01,India,271560,0.6766742361835322
2023-03-01,Indonesia,45432,0.6100179192419439
2023-03-01,Iran,7725,0.592830937734628
2023-03-01,Iraq,2509,0.6465888573136708
2023-03-01,Isle of Man,426,0.5511128427230046
2023-03-01,Italy,44510,0.6074252848573354
2023-03-01,Japan,307520,0.65618745519641
2023-03-01,Jordan,3315,0.6221613022624435
2023-03-01,Kazakhstan,1259,0.5946881731532964
2023-03-01,Kenya,18980,0.6353843298735512
2023-03-01,Kosovo,478,0.577714539748954
2023-03-01,Kyrgyzstan,986,0.5813013620689655
2023-03-01,Laos,88,0.648613284090909
2023-03-01,Latvia,1891,0.5776059397144369
2023-03-01,Lebanon,3376,0.625353124407583
2023-03-01,Liberia,499,0.5658290280561122
2023-03-01,Lithuania,1201,0.6001353513738552
2023-03-01,Luxembourg,276,0.5855931884057971
2023-03-01,Macao,56,0.6396465000000001
2023-03-01,Madagascar,316,0.5658295981012658
2023-03-01,Malawi,1442,0.6138707919556172
2023-03-01,Malaysia,20684,0.5871368590214658
2023-03-01,Mali,407,0.6214546437346438
2023-03-01,Martinique,201,0.5326187711442786
2023-03-01,Mauritania,33,0.6406523636363636
2023-03-01,Mexico,57408,0.6052560727947325
2023-03-01,Mongolia,1455,0.6090916948453607
2023-03-01,Morocco,2970,0.6589791508417508
2023-03-01,Mozambique,1044,0.5852727499999999
2023-03-01,Myanmar,351,0.6321749914529914
2023-03-01,Namibia,2617,0.6058856075659151
2023-03-01,Nepal,1991,0.6276723606228024
2023-03-01,Netherlands,19838,0.6212058607218469
2023-03-01,New Caledonia,12,0.5307279166666666
2023-03-01,New Zealand,7264,0.5936419566354626
2023-03-01,Nicaragua,1667,0.5841250095980803
2023-03-01,Niger,143,0.6795073496503496
2023-03-01,Nigeria,81499,0.6226934262997093
2023-03-01,North Korea,160,0.6616989875
2023-03-01,Norway,1830,0.5690753142076502
2023-03-01,Oman,7319,0.6953020941385434
2023-03-01,Pakistan,24422,0.6656426042912128
2023-03-01,Palestina,26,0.48568280769230765
2023-03-01,Panama,3604,0.5630457588790234
2023-03-01,Papua New Guinea,13,0.6953271538461538
2023-03-01,Paraguay,6300,0.5707532374603175
2023-03-01,Peru,11411,0.5905043004995181
2023-03-01,Philippines,35788,0.5991308208896837
2023-03-01,Poland,14572,0.6102660104995883
2023-03-01,Portugal,9876,0.576830136492507
2023-03-01,Republic of Congo,425,0.5810344023529411
2023-03-01,Reunion,395,0.6501262075949367
2023-03-01,Romania,2133,0.6558857599624941
2023-03-01,Russia,7462,0.583682190967569
2023-03-01,Rwanda,969,0.6299959164086688
2023-03-01,Senegal,3145,0.660660842925278
2023-03-01,Serbia,8253,0.5654327793529625
2023-03-01,Sierra Leone,1179,0.6269654469889735
2023-03-01,Slovakia,1185,0.5560973603375527
2023-03-01,Slovenia,780,0.5993796884615386
2023-03-01,Somalia,1197,0.5986510693400168
2023-03-01,South Africa,20848,0.6060505921910974
2023-03-01,South Korea,8009,0.6483824415033087
2023-03-01,South Sudan,132,0.6883752499999999
2023-03-01,Spain,82889,0.6010217001411526
2023-03-01,Sri Lanka,1054,0.6122721451612904
2023-03-01,Sudan,766,0.630758455613577
2023-03-01,Suriname,313,0.5955275878594247
2023-03-01,Swaziland,671,0.6368990402384502
2023-03-01,Sweden,9742,0.5907136113734346
2023-03-01,Switzerland,2682,0.6137438102162566
2023-03-01,Syria,1148,0.6134218135888503
2023-03-01,Taiwan,5934,0.6183209393326593
2023-03-01,Tajikistan,28,0.6981205714285714
2023-03-01,Tanzania,14301,0.6695749686035941
2023-03-01,Thailand,31841,0.6409413434879557
2023-03-01,Timor-Leste,82,0.5444536463414634
2023-03-01,Togo,336,0.672759625
2023-03-01,Tunisia,493,0.629710981744422
2023-03-01,Turkey,50221,0.5689198144999104
2023-03-01,Uganda,10180,0.6778448119842828
2023-03-01,Ukraine,3870,0.5913764692506461
2023-03-01,United Kingdom,108014,0.6109673262077138
2023-03-01,United States,527475,0.5810095493492583
2023-03-01,Uruguay,9283,0.5628275466982656
2023-03-01,Uzbekistan,961,0.6484949979188348
2023-03-01,Vanuatu,3,0.4532856666666667
2023-03-01,Venezuela,13453,0.6421247720211106
2023-03-01,Vietnam,2564,0.6140896735569423
2023-03-01,"Virgin Islands, U.S.",120,0.5023399166666667
2023-03-01,Yemen,922,0.6586785976138829
2023-03-01,Zambia,2946,0.5900251099796334
2023-03-01,Zimbabwe,3974,0.646664811524912
2023-03-02,Afghanistan,1150,0.6512491
2023-03-02,Albania,169,0.5790563076923076
2023-03-02,Algeria,2123,0.6603021648610456
2023-03-02,Angola,367,0.597284455040872
2023-03-02,Argentina,79753,0.5612500442616578
2023-03-02,Australia,18012,0.5799232034199422
2023-03-02,Austria,2451,0.648777228886169
2023-03-02,Azerbaijan,696,0.5675112729885058
2023-03-02,Bangladesh,2918,0.7037331727210419
2023-03-02,Belarus,248,0.5993520483870967
2023-03-02,Belgium,4122,0.5993606795245027
2023-03-02,Benin,2964,0.6139605124831308
2023-03-02,Bhutan,339,0.5825663687315633
2023-03-02,Bolivia,2174,0.6132579020239189
2023-03-02,Bosnia and Herzegovina,1549,0.6229431910910264
2023-03-02,Botswana,2273,0.6142207800263969
2023-03-02,Brazil,450976,0.5474367589650004
2023-03-02,Brunei,90,0.5654014333333335
2023-03-02,Bulgaria,868,0.6158410483870967
2023-03-02,Burkina Faso,143,0.6801152447552448
2023-03-02,Burundi,731,0.6681140766073872
2023-03-02,Cambodia,440,0.6558680659090911
2023-03-02,Cameroon,17481,0.6236613232652595
2023-03-02,Canada,35831,0.6071446881471352
2023-03-02,Central African Republic,9,0.7329292222222222
2023-03-02,Chad,725,0.7036279737931035
2023-03-02,Chile,19723,0.6034375876387973
2023-03-02,China,8762,0.6194391325039945
2023-03-02,Colombia,102461,0.5760349195303579
2023-03-02,Costa Rica,8242,0.6014051715603009
2023-03-02,Croatia,35,0.6503720571428572
2023-03-02,Cuba,2632,0.6994820581306991
2023-03-02,Czech Republic,3154,0.5843813145212429
2023-03-02,Côte d'Ivoire,829,0.5945068359469241
2023-03-02,Democratic Republic of the Congo,4344,0.6290162598987108
2023-03-02,Denmark,1719,0.6054194077952297
2023-03-02,Djibouti,51,0.6647848431372547
2023-03-02,Dominican Republic,9703,0.5941141876739152
2023-03-02,Ecuador,18415,0.5869669421124084
2023-03-02,Egypt,28254,0.6161887764564309
2023-03-02,El Salvador,6114,0.6009368518155054
2023-03-02,Equatorial Guinea,17,0.24497229411764707
2023-03-02,Eritrea,1,0.520888
2023-03-02,Estonia,243,0.5335357242798354
2023-03-02,Ethiopia,588,0.6084541989795916
2023-03-02,Faroe Islands,1,0.590542
2023-03-02,Fiji,42,0.6070534285714286
2023-03-02,Finland,2852,0.5860339225105189
2023-03-02,France,25560,0.6064764519561815
2023-03-02,French Guiana,2231,0.6328768570147915
2023-03-02,Gabon,614,0.6751285358306187
2023-03-02,Gambia,137,0.5817195328467153
2023-03-02,Georgia,601,0.5645702678868553
2023-03-02,Germany,20264,0.6196673299447296
2023-03-02,Ghana,24822,0.6391596173152849
2023-03-02,Greece,1601,0.5565370886945659
2023-03-02,Guatemala,5408,0.5792738792529584
2023-03-02,Guinea,3,0.6319936666666667
2023-03-02,Guinea-Bissau,8,0.617072375
2023-03-02,Guyana,601,0.6044483993344425
2023-03-02,Haiti,117,0.6818124273504274
2023-03-02,Honduras,1740,0.5559913678160919
2023-03-02,Hungary,1105,0.6193988588235294
2023-03-02,Iceland,251,0.6016848207171317
2023-03-02,India,314759,0.6756394071750133
2023-03-02,Indonesia,48600,0.61548431281893
2023-03-02,Iran,6627,0.596354084050098
2023-03-02,Iraq,2990,0.649724793645485
2023-03-02,Isle of Man,117,0.5848577948717948
2023-03-02,Italy,23835,0.613265664862597
2023-03-02,Japan,363604,0.6598108075736241
2023-03-02,Jordan,3125,0.61779783136
2023-03-02,Kazakhstan,483,0.5942725569358179
2023-03-02,Kenya,40902,0.632026485306342
2023-03-02,Kosovo,170,0.5579014294117647
2023-03-02,Kyrgyzstan,243,0.6192739053497943
2023-03-02,Laos,85,0.584911905882353
2023-03-02,Latvia,852,0.5700116103286385
2023-03-02,Lebanon,2956,0.6104719035859268
2023-03-02,Liberia,713,0.6446700140252455
2023-03-02,Lithuania,180,0.6105724055555556
2023-03-02,Luxembourg,251,0.606889952191235
2023-03-02,Macao,52,0.677465
2023-03-02,Madagascar,589,0.6544117368421053
2023-03-02,Malawi,1338,0.6055724342301942
2023-03-02,Malaysia,40237,0.575501049407262
2023-03-02,Mali,424,0.6468549504716982
2023-03-02,Martinique,167,0.5690688323353295
2023-03-02,Mauritania,63,0.7265139682539683
2023-03-02,Mexico,60800,0.6069533707401316
2023-03-02,Mongolia,968,0.6051568977272727
2023-03-02,Morocco,3407,0.6377221802172
2023-03-02,Mozambique,1071,0.6175545658263306
2023-03-02,Myanmar,406,0.6446586034482756
2023-03-02,Namibia,2042,0.616197889813908
2023-03-02,Nepal,2318,0.6703229357204487
2023-03-02,Netherlands,13516,0.6139399094406629
2023-03-02,New Caledonia,15,0.6609870000000001
2023-03-02,New Zealand,1725,0.5841291785507245
2023-03-02,Nicaragua,2484,0.5698614049919486
2023-03-02,Niger,105,0.6494381809523809
2023-03-02,Nigeria,122599,0.6376488488323723
2023-03-02,North Korea,34,0.6388062941176471
2023-03-02,Norway,1175,0.5982739838297872
2023-03-02,Oman,11117,0.6545433684447243
2023-03-02,Pakistan,23091,0.6408859917283789
2023-03-02,Palestina,43,0.6044395813953488
2023-03-02,Panama,3923,0.5734016528167218
2023-03-02,Papua New Guinea,14,0.6473012857142857
2023-03-02,Paraguay,7836,0.5901401272332822
2023-03-02,Peru,13429,0.597319979819793
2023-03-02,Philippines,47569,0.592364020959028
2023-03-02,Poland,6776,0.6047371384297521
2023-03-02,Portugal,7985,0.5595771907326237
2023-03-02,Republic of Congo,391,0.6225880281329922
2023-03-02,Reunion,184,0.5630964347826086
2023-03-02,Romania,1236,0.6391212281553398
2023-03-02,Russia,4629,0.5908226774681357
2023-03-02,Rwanda,1675,0.6452742262686566
2023-03-02,Senegal,2772,0.6095473740981242
2023-03-02,Serbia,3918,0.5872685765696786
2023-03-02,Sierra Leone,2953,0.6303655523196748
2023-03-02,Slovakia,368,0.6040586141304348
2023-03-02,Slovenia,572,0.5946364125874126
2023-03-02,Somalia,1563,0.590486739603327
2023-03-02,South Africa,19841,0.6121916634242226
2023-03-02,South Korea,7882,0.6492286866277595
2023-03-02,South Sudan,199,0.6245293768844221
2023-03-02,Spain,75519,0.607076507210106
2023-03-02,Sri Lanka,1087,0.61889579024839
2023-03-02,Sudan,865,0.6175676150289017
2023-03-02,Suriname,528,0.5601687367424242
2023-03-02,Swaziland,472,0.5846980826271186
2023-03-02,Sweden,4076,0.5799409516683023
2023-03-02,Switzerland,2576,0.6135872857142857
2023-03-02,Syria,2790,0.5916877297491041
2023-03-02,São Tomé and Príncipe,26,0.6541453461538461
2023-03-02,Taiwan,6075,0.6131186136625515
2023-03-02,Tajikistan,29,0.8061978965517241
2023-03-02,Tanzania,38174,0.6353964085241263
2023-03-02,Thailand,34810,0.6446379549267452
2023-03-02,Timor-Leste,33,0.1619520606060606
2023-03-02,Togo,321,0.6584342585669781
2023-03-02,Tunisia,503,0.6523182962226641
2023-03-02,Turkey,54665,0.5897406705021494
2023-03-02,Uganda,13786,0.6469536570433773
2023-03-02,Ukraine,3944,0.5910799221602434
2023-03-02,United Kingdom,84787,0.6137897920082088
2023-03-02,United States,508581,0.5995102608728993
2023-03-02,Uruguay,10903,0.5670172212235165
2023-03-02,Uzbekistan,848,0.6369179198113207
2023-03-02,Vanuatu,24,0.5952135833333333
2023-03-02,Venezuela,20142,0.6400290194121735
2023-03-02,Vietnam,2551,0.6167707538220306
2023-03-02,"Virgin Islands, U.S.",218,0.6059744954128439
2023-03-02,Yemen,1202,0.6592544575707155
2023-03-02,Zambia,2884,0.6423979847434118
2023-03-02,Zimbabwe,3533,0.6325353201245402
2023-03-03,Afghanistan,312,0.6229128301282051
2023-03-03,Albania,205,0.6174308780487805
2023-03-03,Algeria,1170,0.6660039111111111
2023-03-03,American Samoa,1,0.360414
2023-03-03,Angola,741,0.6712516342780027
2023-03-03,Argentina,135820,0.5649379885436607
2023-03-03,Australia,21967,0.5981639129603497
2023-03-03,Austria,2764,0.6342115542691751
2023-03-03,Azerbaijan,891,0.5820822435465769
2023-03-03,Bangladesh,2331,0.6660371763191762
2023-03-03,Belarus,465,0.599152793548387
2023-03-03,Belgium,6248,0.5958400108834827
2023-03-03,Benin,259,0.6336207992277991
2023-03-03,Bhutan,97,0.6465567835051548
2023-03-03,Bolivia,1694,0.5860176505312868
2023-03-03,Bosnia and Herzegovina,1609,0.6078636991920449
2023-03-03,Botswana,2868,0.606599168758717
2023-03-03,Brazil,696572,0.5430719086741931
2023-03-03,Brunei,96,0.6052604166666667
2023-03-03,Bulgaria,895,0.6597333787709494
2023-03-03,Burkina Faso,154,0.6462164025974024
2023-03-03,Burundi,908,0.6527137511013217
2023-03-03,Cambodia,565,0.5751992230088496
2023-03-03,Cameroon,2428,0.6003976074958813
2023-03-03,Canada,35306,0.5939272894975358
2023-03-03,Central African Republic,11,0.5441753636363637
2023-03-03,Chad,75,0.6410905600000001
2023-03-03,Chile,32154,0.6025761439945263
2023-03-03,China,8146,0.6154134988951633
2023-03-03,Colombia,35999,0.5774433301202812
2023-03-03,Costa Rica,1947,0.5833761330251668
2023-03-03,Croatia,65,0.6805781076923078
2023-03-03,Cuba,969,0.6599192445820434
2023-03-03,Czech Republic,5082,0.5758238913813459
2023-03-03,Côte d'Ivoire,617,0.5989281620745543
2023-03-03,Democratic Republic of the Congo,3203,0.6188840680611926
2023-03-03,Denmark,3199,0.6077229887464833
2023-03-03,Djibouti,58,0.6286420344827587
2023-03-03,Dominican Republic,4098,0.6089860402635432
2023-03-03,Ecuador,24314,0.5805019360450769
2023-03-03,Egypt,11454,0.6292473350794482
2023-03-03,El Salvador,1691,0.6055737717327025
2023-03-03,Equatorial Guinea,1,0.474239
2023-03-03,Estonia,347,0.5790710720461095
2023-03-03,Ethiopia,372,0.5897600752688174
2023-03-03,Faroe Islands,10,0.5103732000000001
2023-03-03,Fiji,129,0.637097984496124
2023-03-03,Finland,4749,0.6021845994946304
2023-03-03,France,30707,0.6113819432376982
2023-03-03,French Guiana,47,0.631319489361702
2023-03-03,Gabon,104,0.6741354038461539
2023-03-03,Gambia,307,0.6523450553745929
2023-03-03,Georgia,684,0.5829938464912281
2023-03-03,Germany,31038,0.6254714880469102
2023-03-03,Ghana,5971,0.6273132116898342
2023-03-03,Greece,1850,0.5852735151351351
2023-03-03,Guadeloupe,5,0.9070774
2023-03-03,Guatemala,3158,0.5696316225459152
2023-03-03,Guinea,4,0.68820525
2023-03-03,Guinea-Bissau,11,0.6245641818181817
2023-03-03,Guyana,92,0.607465804347826
2023-03-03,Haiti,27,0.5996053333333334
2023-03-03,Honduras,1467,0.564839316291752
2023-03-03,Hungary,1732,0.6061343210161662
2023-03-03,Iceland,442,0.6360586266968327
2023-03-03,India,104494,0.661688779154784
2023-03-03,Indonesia,38889,0.6139760715112242
2023-03-03,Iran,5556,0.6083010854931605
2023-03-03,Iraq,2817,0.6503638221512246
2023-03-03,Isle of Man,218,0.595678504587156
2023-03-03,Italy,25960,0.624843875
2023-03-03,Japan,226342,0.6578572070583454
2023-03-03,Jordan,1211,0.6197948100743187
2023-03-03,Kazakhstan,1292,0.5911627801857585
2023-03-03,Kenya,16900,0.6368784868639054
2023-03-03,Kosovo,308,0.5484989837662338
2023-03-03,Kyrgyzstan,455,0.6161146109890111
2023-03-03,Laos,51,0.6363766666666666
2023-03-03,Latvia,1135,0.5816693665198238
2023-03-03,Lebanon,2027,0.6358597128761718
2023-03-03,Liberia,97,0.6777323814432988
2023-03-03,Lithuania,317,0.568425548895899
2023-03-03,Luxembourg,171,0.6075117543859649
2023-03-03,Macao,53,0.6202476037735849
2023-03-03,Madagascar,1063,0.5928155023518344
2023-03-03,Malawi,1682,0.6413364892984542
2023-03-03,Malaysia,13280,0.5961524175451807
2023-03-03,Mali,491,0.644444784114053
2023-03-03,Martinique,196,0.496082301020408
2023-03-03,Mauritania,86,0.6445637209302326
2023-03-03,Mexico,52428,0.6101689011596857
2023-03-03,Mongolia,1757,0.599761687535572
2023-03-03,Morocco,1098,0.6463792641165755
2023-03-03,Mozambique,1268,0.5477832531545741
2023-03-03,Myanmar,375,0.6656119493333333
2023-03-03,Namibia,2681,0.6006524300634092
2023-03-03,Nepal,1576,0.6381085742385787
2023-03-03,Netherlands,20998,0.6241565570530526
2023-03-03,New Caledonia,21,0.6334737142857142
2023-03-03,New Zealand,4010,0.6077422009975062
2023-03-03,Nicaragua,848,0.5724731155660376
2023-03-03,Niger,141,0.6597953333333334
2023-03-03,Nigeria,41426,0.6448247511707623
2023-03-03,North Korea,65,0.5940480615384616
2023-03-03,Norway,1652,0.6054807469733656
2023-03-03,Oman,2499,0.6693970652260904
2023-03-03,Pakistan,16812,0.6438666221151558
2023-03-03,Palestina,22,0.7042136363636364
2023-03-03,Panama,3927,0.5710772775655717
2023-03-03,Papua New Guinea,3,0.6662816666666668
2023-03-03,Paraguay,12665,0.582329662218713
2023-03-03,Peru,16145,0.5778180663363269
2023-03-03,Philippines,24520,0.6053797028140294
2023-03-03,Poland,10659,0.5984570110704569
2023-03-03,Portugal,7178,0.57532337294511
2023-03-03,Republic of Congo,1564,0.5716550741687979
2023-03-03,Reunion,740,0.5826664864864866
2023-03-03,Romania,1698,0.6598235971731449
2023-03-03,Russia,6268,0.5690331226866624
2023-03-03,Rwanda,735,0.6787843333333335
2023-03-03,Samoa,1,0.938191
2023-03-03,Senegal,1090,0.6155164999999999
2023-03-03,Serbia,4803,0.6077621407453675
2023-03-03,Sierra Leone,528,0.6440235170454546
2023-03-03,Slovakia,916,0.5696446211790394
2023-03-03,Slovenia,524,0.5889848015267176
2023-03-03,Somalia,149,0.6379877516778525
2023-03-03,South Africa,37540,0.6126511242141716
2023-03-03,South Korea,6935,0.6384559069935112
2023-03-03,South Sudan,95,0.6446907999999999
2023-03-03,Spain,61718,0.6043363574483943
2023-03-03,Sri Lanka,1055,0.6267549744075829
2023-03-03,Sudan,619,0.6195922229402262
2023-03-03,Suriname,49,0.5106419795918368
2023-03-03,Swaziland,2567,0.658629690299961
2023-03-03,Sweden,7545,0.5972657790589794
2023-03-03,Switzerland,2732,0.6103768788433382
2023-03-03,Syria,522,0.6311895536398466
2023-03-03,São Tomé and Príncipe,16,0.53878
2023-03-03,Taiwan,6251,0.6231345250359942
2023-03-03,Tajikistan,7,0.5773634285714285
2023-03-03,Tanzania,30828,0.6251516794472557
2023-03-03,Thailand,31295,0.642070785876338
2023-03-03,Timor-Leste,23,0.6874016956521739
2023-03-03,Togo,271,0.6743754686346863
2023-03-03,Tunisia,503,0.6294228071570577
2023-03-03,Turkey,71541,0.5677820360632365
2023-03-03,Uganda,9598,0.6727518481975411
2023-03-03,Ukraine,4141,0.5809811304032843
2023-03-03,United Kingdom,115393,0.6216470527934971
2023-03-03,United States,428322,0.5959443351660667
2023-03-03,Uruguay,13469,0.5570630394981069
2023-03-03,Uzbekistan,969,0.6338537296181629
2023-03-03,Vanuatu,17,0.5635761764705882
2023-03-03,Venezuela,11209,0.6372086145954143
2023-03-03,Vietnam,2491,0.6302554448012846
2023-03-03,"Virgin Islands, U.S.",51,0.6132425882352942
2023-03-03,Yemen,1195,0.6606953506276151
2023-03-03,Zambia,2881,0.5998913585560569
2023-03-03,Zimbabwe,8007,0.664038115773698
2023-03-04,Afghanistan,1122,0.6138928814616755
2023-03-04,Albania,193,0.5532639481865286
2023-03-04,Algeria,2425,0.6453453030927835
2023-03-04,American Samoa,1,0.255873
2023-03-04,Angola,401,0.6032711421446385
2023-03-04,Argentina,51600,0.5689485826937984
2023-03-04,Australia,16374,0.5944934743495787
2023-03-04,Austria,2196,0.6133891252276866
2023-03-04,Azerbaijan,751,0.5864827363515315
2023-03-04,Bangladesh,2950,0.6868339410169493
2023-03-04,Belarus,315,0.6200918571428572
2023-03-04,Belgium,4546,0.6050888556973164
2023-03-04,Benin,495,0.6298836444444444
2023-03-04,Bhutan,287,0.6010185331010455
2023-03-04,Bolivia,569,0.5877292899824252
2023-03-04,Bosnia and Herzegovina,1564,0.6042273043478261
2023-03-04,Botswana,1266,0.5985663838862557
2023-03-04,Brazil,227881,0.546766424791887
2023-03-04,Brunei,72,0.6044991805555555
2023-03-04,Bulgaria,1021,0.6397041136141038
